id	text
4522	Each upgrade: Quiksilver production in city <color=#15DE1EFF>+{0}%</color>
4523	Each upgrade: Quiksilver collection SPD <color=#15DE1EFF>+{0}%</color>
4524	Each upgrade: March SPD <color=#15DE1EFF>+{0}%</color>
4525	Each upgrade: Construction SPD <color=#15DE1EFF>+{0}%</color>
4526	Each upgrade: Tech research SPD <color=#15DE1EFF>+{0}%</color>
4527	Each upgrade: Burial Site capacity <color=#15DE1EFF>+{0}</color>
4528	Each upgrade: Trap construction SPD <color=#15DE1EFF>+{0}%</color>
4529	Each upgrade: Burial Site respawn SPD <color=#15DE1EFF>+{0}%</color>
4530	Each upgrade: Trap ATK <color=#15DE1EFF>+{0}%</color>
4531	Each upgrade: Resources collection SPD (except Gems) <color=#15DE1EFF>+{0}%</color>
4532	Each upgrade: Troop summoning SPD <color=#15DE1EFF>+{0}%</color>
4533	[Spell] Immediately increase City DEF by 3,000 (or completely refill) and extinguish all fires (Cooldown: 24 hr)
5000	King's Keep
5001	Falconstone
5002	Horror Hold
5003	Highbrook
5004	Ironwynne
5005	Starrymont
5006	Blackwood
5007	Whitehall
5008	Prefecture Capital
5009	Capital Stronghold
5010	Necroberg
5011	Arcane Obelisk
5012	Secret Room
5100	Capital of the kingdom. Much trade goes through this city.
5101	Perched at the peak of a high mountain, it has been long thought to be impenetrable.
5102	The walls of this fortress are said to be enchanted with spells that help protect it from outside forces.
5103	When under attack, water fills the moat on the outside of the fortress, turning it into an impenetrable island.
5104	A magnificent castle long held in high esteem by the people of this land, no army in history has been brave enough to siege it.
5105	Located on the border, this is said to be host to the annual harvest festival. Legend also said this place was built thousands of years ago by giants.
5106	A place famous for its beauty, it is constructed out of white marble and contains many pools and gardens.
5107	A strong fortress that the Kingdom depends on. Only the best soldiers garrison here.
5200	Increase production for all resources
5201	Increase Burial Site capacity
5202	Increase max campaign queue
5203	Increase MP regen
5204	Increase March SPD for attacking mobs
5205	Increase March SPD
5206	Increase free building time
5207	Increase troops' ATK
5208	Increase troops' DEF
5209	Increase troops' HP
5301	Path of Vengeance
5302	Necromancy 101
5303	Cattle Hunt
5304	Bountiful Harvest
5305	Skill is Power
5306	Your Soul is Mine
5307	Dogs of the Empire
5308	A Legion in Making
5309	Now Rise and Serve
5310	Shambling Corpses
5311	Time is Money
5312	Headhunting
5313	4,500 Troops
5314	Develop Skills
5315	More Souls
5316	Leadership Training
5317	Advanced Necromancy
5318	Undead Rush
5319	Now 100% More Eerie
5320	Soul Master
5321	War of Attrition
5322	Shoot to Kill
5323	More Calcium
5324	Target Practice
5325	Better Now than Later
5326	Drill Ground Expansion
5327	Make a Choice
5328	Cannon Fodder
5329	Deadly Volley
5330	It's a Horde
5331	Quality Souls
5332	Shambling Corpses
5333	They're Better Dead
5334	Raiding Party
5335	I Want More Souls...
5336	Endless Expansion
5337	Knowledge is Power
5338	Military Genius
5339	Broken Arrow
5340	Specialization
5341	Death by a Thousand Arrows
5342	Swimming in a Sea of Souls
5343	Pest Control
5344	Quick Victory
5345	Quality Meat
5346	We Do Not Stop
5347	It's FUN!
5348	Welcome the Horsemen
5349	Harbingers
5350	Go Big or Go Home
5351	Brother in Arms
5352	Mounted Death
5353	Prove of Strength
5354	Armored Challenge
5355	Kill More, Summon More
5356	Paper Armor
5357	Deadly 30,000
5358	Undead Warmaster
5359	A Mounted Legion
5360	Crash and Die!
5361	Common Sense
5362	Dig Deeper
5363	Reforged by Undeath
5364	Insta-troops
5365	Death from Afar
5366	Ready When Wanted
5367	No Escape
5368	Seize the Initiative
5369	Going All-in
5370	Pitiful Resistance
5371	Terror of the Terror
5372	Gigantic War Machine
5373	Taste of Power
5374	Pillager
5375	Deadly Punishment
5376	Eternal War
5377	Blood Sport
5378	Daily Culling
5379	They're Everywhere
5380	Carnage
5381	Exclusive
5382	It's All Mine!
5501	I shall have my vengeance, and these fools who dare desecrate my realm shall be the first to die!
5502	Learn new skills if you truly want to upgrade your power.
5503	Those peasants are nothing more than cattle to be converted into Specters and resources.
5504	So the humans picked up arms and formed militias? Doesn't matter, we'll kill them all and harvest every single soul.
5505	Every new skill unlocked makes you stronger.
5506	Yes, you shall all die by my sword then serve me in undeath!
5507	You came for glory and honor, but you shall only be given painful death!
5508	Get more powerful by summoning Specters or making more troops!
5509	The higher level your Corpse Pit, the more powerful the Zombies you may summon.
5510	What makes good Zombies? Good teeth and a powerful jaws.
5511	These arcane items allow us to really speed things up.
5512	Tell Uther to at least send men that knows how to hold a sword.
5513	4,500 is an auspicious number, we'll start by getting 4,500 troops then.
5514	To make your Specters more powerful you'll have to invest in skills.
5515	Not enough Specters? Just slaughter some mobs to summon some more!
5516	The higher level your Drill Grounds, the more troops you could send.
5517	If you develop your skills enough, you may even summon higher level Specters.
5518	Archers? We'll rush them then.
5519	Now lets kill some mobs to summon and try out the all new, higher level Specters!
5520	Keep developing your skills to make those Specters more powerful!
5521	Uther wants to drown us in troops? Ha! We'll see who can muster more troops then!
5522	Archers again? When will the humans learn...
5523	The skeletons will need tougher bones to draw these bows... Upgrade the Shooting Range! 
5524	Our Skeleton Archers don't fear arrows! It's time to turn the tide and turn those human Archers into pin cushions!
5525	An item unused is an item wasted!
5526	We'll need to be able to command more troops at the same time.
5527	More HP or DEF for the Specters? You choice.
5528	It never hurts to have more Specters as cannon fodder.
5529	Eradicate them with our Skeleton Archers!
5530	The enemies would tremble when they see the size of our army!
5531	We could only control so many Specters, so lets make sure they're high level ones.
5532	I think I heard Braaaaains. So the new, higher level Zombies could speak? Lets summon a few and see...
5533	Time to send the Skeleton Archers to deal with their human counterpart again...
5534	Truth be told, some cities are simply meant to be sacked for their resources.
5535	Specters! More Specters!
5536	We'll need more troops if we want to compete against other undead lords!
5537	Now I could finally have a place to read and research some tech...
5538	So this tech teaches you how to send out more than one army of troops at the same time...
5539	Crush them!
5540	So have you decided how you want to further upgrade the Specters?
5541	Forward! Take no prisoners!
5542	Specters, Specters everywhere...
5543	Watching those human Archers run and hide from our rain of arrows is hilarious!
5544	With item, comes speed. With speed, comes victory.
5545	Did I just see that Zombie show off his abs...?
5546	We shall keep expanding our army.
5547	I think I am starting to develop a fetish from killing those puny Archers.
5548	Upgrade the Forlorn Palace! The Undead Knights deserve the best!
5549	Excellent! The Undead Knights have pledged fealty to us!
5550	The war has escalated, we'll need an Alliance if we want to fight on.
5551	Hunt some Void Terror to display the might of your Alliance!
5552	The strength of the Undead Knights is unmatched.
5553	You need more troops to prove your position in the Alliances.
5554	Finally some proper fighting men from the kingdom.
5555	With these items we'll be able to quickly replenish troops.
5556	Their armor is no match for the might of our troops!
5557	I heard that the Warlock King likes the number 30,000...
5558	Upgrade the Drill Grounds again so that we could field more armies of troops in the field!
5559	Imagine the scene when Phalanx troops run from our Undead Knights... hahahaha!
5560	Look at those Phalanx troops falling and crashing like dominos!
5561	More troops? Of course!
5562	The Zombies are complaining that they need a better Corpse Pit, upgrade it!
5563	Wow, looks like that Corpse Pit upgrade made them really more powerful.
5564	Just use items! I want those troops now!
5565	We need more firepower, go summon some Skeleton Archers!
5566	Yes, more firepower! NOW! How? Items!
5567	Get me more Undead Knights! I don't want to see any enemy survivors running away again!
5568	Speed is essential.
5569	With so many troops we'll want to send more of them out at the same time. Upgrade the Drill Grounds!
5570	We'll turn the Phalanx troops into scraps!
5571	It's hunting season again! Assemble with your Alliance members and kill some Void Terrors!
5572	Look at all these troops we have!
5573	With such a powerful army, it would be a waste to not unleash it onto other undead lords...
5574	I came, I saw, I conquered.
5575	Surrender and die!
5576	We'll respawn those corpses in the Burial Site so they can have the honor to fight for us again. Make sure we have enough room though!
5577	Mobs? Just kill them.
5578	Void Terrors? Just kill them too.
5579	Look at all these troops we have!
5580	We need entertainment for our troops, lets send them to kill some mobs!
5581	Other undead lords? Of course we kill them too!
5582	All those cities are just resources waiting to be looted.
5701	Defeat the invaders!
5702	Use Skill Points <color=yellow>({0}/{1})</color>
5703	Defeat Lv. 1 Peasant <color=yellow>({0}/{1})</color>
5704	Defeat Lv. 2 Militia <color=yellow>({0}/{1})</color>
5705	Use Skill Points <color=yellow>({0}/{1})</color>
5706	Summon Specters by defeating mobs like Peasants, Militias, and Archers <color=yellow>({0}/{1})</color>
5707	Defeat Lv. 3 Squire <color=yellow>({0}/{1})</color>
5708	Have <color=yellow>{1}</color> troops (You now have: <color=yellow>{0}</color>)
5709	Upgrade the building [Corpse Pit] to <color=yellow>Lv. {1}</color>(Current Lv.: <color=yellow>{0}</color>)
5710	Summon <color=yellow>{1}</color> Lv. 2 Zombies (You now have: <color=yellow>{0}</color>)
5711	Upgrade your Castle to <color=yellow>Lv. {1}</color> (Current Lv.: <color=yellow>{0}</color>)
5712	Defeat Lv. 4 Squire <color=yellow>({0}/{1})</color>
5713	Have <color=yellow>{1}</color> troops (You now have: <color=yellow>{0}</color>)
5714	Use Skill Points <color=yellow>({0}/{1})</color>
5715	Kill mobs and summon <color=yellow>{1}</color> Lv. 1 Specters (You now have: <color=yellow>{0}</color>)
5716	Upgrade the building [Drill Grounds] to <color=yellow>Lv. {1}</color>(Current Lv.: <color=yellow>{0}</color>)
5717	Use Skill Points <color=yellow>({0}/{1})</color>
5718	Defeat Lv. 5 Archers <color=yellow>({0}/{1})</color>
5719	Kill mobs and summon <color=yellow>{1}</color> Lv. 2 Specters (You now have: <color=yellow>{0}</color>)
5720	Use Skill Points <color=yellow>({0}/{1})</color>
5721	Have <color=yellow>{1}</color> troops (You now have: <color=yellow>{0}</color>)
5722	Defeat Lv. 6 Archers <color=yellow>({0}/{1})</color>
5723	Upgrade the building [Shooting Range] to <color=yellow>Lv. {1}</color>(Current Lv.: <color=yellow>{0}</color>)
5724	Summon <color=yellow>{1}</color>Lv. 3 Skeleton Archers (You now have: <color=yellow>{0}</color>)
5725	Hurry troop summoning by using items <color=yellow>({0}/{1})</color>
5726	Upgrade the building [Drill Grounds] to <color=yellow>Lv. {1}</color>(Current Lv.: <color=yellow>{0}</color>)
5727	Use Skill Points <color=yellow>({0}/{1})</color>
5728	Kill mobs and summon <color=yellow>{1}</color> Lv. 2 Specters (You now have: <color=yellow>{0}</color>)
5729	Defeat Lv. 6 Archers <color=yellow>({0}/{1})</color>
5730	Have <color=yellow>{1}</color> troops (You now have: <color=yellow>{0}</color>)
5731	Kill mobs and summon <color=yellow>{1}</color> Lv. 2 Specters (You now have: <color=yellow>{0}</color>)
5732	Summon <color=yellow>{1}</color> Lv. 3 Zombies (You now have: <color=yellow>{0}</color>)
5733	Defeat Lv. 7 Archers <color=yellow>({0}/{1})</color>
5734	Attack other players' cities <color=yellow>({0}/{1})</color>
5735	Kill mobs and summon <color=yellow>{1}</color> Lv. 2 Specters (You now have: <color=yellow>{0}</color>)
5736	Have <color=yellow>{1}</color> troops (You now have: <color=yellow>{0}</color>)
5737	Upgrade the building [College] to <color=yellow>Lv. {1}</color>(Current Lv.: <color=yellow>{0}</color>)
5738	Research the <color=yellow>[Deathmarch]</color> line of tech at the College
5739	Defeat Lv. 7 Archers <color=yellow>({0}/{1})</color>
5740	Use Skill Points <color=yellow>({0}/{1})</color>
5741	Defeat Lv. 7 Archers <color=yellow>({0}/{1})</color>
5742	Kill mobs and summon <color=yellow>{1}</color> Lv. 2 Specters (You now have: <color=yellow>{0}</color>)
5743	Defeat Lv. 7 Archers <color=yellow>({0}/{1})</color>
5744	Hurry troop summoning by using items <color=yellow>({0}/{1})</color>
5745	Summon <color=yellow>{1}</color> Lv. 3 Zombies (You now have: <color=yellow>{0}</color>)
5746	Have <color=yellow>{1}</color> troops (You now have: <color=yellow>{0}</color>)
5747	Defeat Lv. 7 Archers <color=yellow>({0}/{1})</color>
5748	Upgrade the building [Forlorn Palace] to <color=yellow>Lv. {1}</color>(Current Lv.: <color=yellow>{0}</color>)
5749	Summon <color=yellow>{1}</color> Lv. 3 Undead Knights (You now have: <color=yellow>{0}</color>)
5750	<color=yellow>Join an Alliance</color>
5751	<color=yellow>Assemble</color> with your Alliance members and attack Void Terrors <color=yellow>({0}/{1})</color>
5752	Summon <color=yellow>{1}</color> Lv. 3 Undead Knights (You now have: <color=yellow>{0}</color>)
5753	Have <color=yellow>{1}</color> troops (You now have: <color=yellow>{0}</color>)
5754	Defeat Lv. 8 Phalanx <color=yellow>({0}/{1})</color>
5755	Hurry troop summoning by using items <color=yellow>({0}/{1})</color>
5756	Defeat Lv. 8 Phalanx <color=yellow>({0}/{1})</color>
5757	Have <color=yellow>{1}</color> troops (You now have: <color=yellow>{0}</color>)
5758	Upgrade the building [Drill Grounds] to <color=yellow>Lv. {1}</color>(Current Lv.: <color=yellow>{0}</color>)
5759	Summon <color=yellow>{1}</color> Lv. 3 Undead Knights (You now have: <color=yellow>{0}</color>)
5760	Defeat Lv. 8 Phalanx <color=yellow>({0}/{1})</color>
5761	Have <color=yellow>{1}</color> troops (You now have: <color=yellow>{0}</color>)
5762	Upgrade the building [Corpse Pit] to <color=yellow>Lv. {1}</color>(Current Lv.: <color=yellow>{0}</color>)
5763	Summon <color=yellow>{1}</color> Lv. 4 Zombies (You now have: <color=yellow>{0}</color>)
5764	Hurry troop summoning by using items <color=yellow>({0}/{1})</color>
5765	Summon <color=yellow>{1}</color>Lv. 4 Skeleton Archers (You now have: <color=yellow>{0}</color>)
5766	Hurry troop summoning by using items <color=yellow>({0}/{1})</color>
5767	Summon <color=yellow>{1}</color> Lv. 4 Undead Knights (You now have: <color=yellow>{0}</color>)
5768	Hurry troop summoning by using items <color=yellow>({0}/{1})</color>
5769	Upgrade the building [Drill Grounds] to <color=yellow>Lv. {1}</color>(Current Lv.: <color=yellow>{0}</color>)
5770	Defeat Lv. 9 Phalanx <color=yellow>({0}/{1})</color>
5771	<color=yellow>Assemble</color> with your Alliance members and attack Void Terrors <color=yellow>({0}/{1})</color>
5772	Have <color=yellow>{1}</color> troops (You now have: <color=yellow>{0}</color>)
5773	Attack other players' cities <color=yellow>({0}/{1})</color>
5774	Attack other players' cities <color=yellow>({0}/{1})</color>
5775	Defeat other players' troops <color=yellow>({0}/{1})</color>
5776	Respawn dead troops at the Burial Site <color=yellow>({0}/{1})</color>
5777	Defeat mobs <color=yellow>({0}/{1})</color>
5778	<color=yellow>Assemble</color> with your Alliance members and attack Void Terrors <color=yellow>({0}/{1})</color>
5779	Have <color=yellow>{1}</color> troops (You now have: <color=yellow>{0}</color>)
5780	Defeat mobs <color=yellow>({0}/{1})</color>
5781	Defeat other players' troops <color=yellow>({0}/{1})</color>
5782	Attack other players' cities <color=yellow>({0}/{1})</color>
5801	<color=yellow>[Mission]</color> Upgrade your Castle to Lv. 1
5802	<color=yellow>[Mission]</color> Use Skill Points <color=yellow>({0}/{1})</color>
5803	<color=yellow>[Mission]</color> Defeat Lv. 1 Peasants <color=yellow>({0}/{1})</color>
5804	<color=yellow>[Mission]</color> Defeat Lv. 2 Militia <color=yellow>({0}/{1})</color>
5805	<color=yellow>[Mission]</color> Use Skill Points <color=yellow>({0}/{1})</color>
5806	<color=yellow>[Mission]</color> Summon Specters by defeating mobs like Peasants, Militias, and Archers <color=yellow>({0}/{1})</color>
5807	<color=yellow>[Mission]</color> Defeat Lv. 3 Squire <color=yellow>({0}/{1})</color>
5808	<color=yellow>[Mission]</color> Have <color=yellow>{1}</color> troops (You now have: <color=yellow>{0}</color>)
5809	<color=yellow>[Mission]</color> Upgrade the building [Corpse Pit] to <color=yellow>Lv. {1}</color> (Current Lv.: <color=yellow>{0}</color>)
5810	<color=yellow>[Mission]</color> Summon <color=yellow>{1}</color> Lv. 2 Zombies (You now have: <color=yellow>{0}</color>)
5811	<color=yellow>[Mission]</color> Upgrade the building [Corpse Pit] to <color=yellow>Lv. {1}</color> (Current Lv.: <color=yellow>{0}</color>)
5812	<color=yellow>[Mission]</color> Defeat Lv. 4 Squire <color=yellow>({0}/{1})</color>
5813	<color=yellow>[Mission]</color> Have <color=yellow>{1}</color> troops (You now have: <color=yellow>{0}</color>)
5814	<color=yellow>[Mission]</color> Use Skill Points <color=yellow>({0}/{1})</color>
5815	<color=yellow>[Mission]</color> Summon Specters by defeating mobs like Peasants, Militias, and Archers <color=yellow>({0}/{1})</color>
5816	<color=yellow>[Mission]</color> Upgrade the building [Drill Grounds] to <color=yellow>Lv. {1}</color> (Current Lv.: <color=yellow>{0}</color>)
5817	<color=yellow>[Mission]</color> Use Skill Points <color=yellow>({0}/{1})</color>
5818	<color=yellow>[Mission]</color> Defeat Lv. 5 Archers <color=yellow>({0}/{1})</color>
5819	<color=yellow>[Mission]</color> Summon Specters by defeating mobs like Peasants, Militias, and Archers <color=yellow>({0}/{1})</color>
5820	<color=yellow>[Mission]</color> Use Skill Points <color=yellow>({0}/{1})</color>
5821	<color=yellow>[Mission]</color> Have <color=yellow>{1}</color> troops (You now have: <color=yellow>{0}</color>)
5822	<color=yellow>[Mission]</color> Defeat Lv. 6 Archers <color=yellow>({0}/{1})</color>
5823	<color=yellow>[Mission]</color> Upgrade the building [Shooting Range] to <color=yellow>Lv. {1}</color> (Current Lv.: <color=yellow>{0}</color>)
5824	<color=yellow>[Mission]</color> Summon <color=yellow>{1}</color> Lv. 3 Skeleton Archers (You now have: <color=yellow>{0}</color>)
5825	<color=yellow>[Mission] </color>Hurry troop summoning by using items <color=yellow>({0}/{1})</color>
5826	<color=yellow>[Mission]</color> Upgrade the building [Drill Grounds] to <color=yellow>Lv. {1}</color> (Current Lv.: <color=yellow>{0}</color>)
5827	<color=yellow>[Mission]</color> Use Skill Points <color=yellow>({0}/{1})</color>
5828	<color=yellow>[Mission]</color> Summon Specters by defeating mobs like Peasants, Militias, and Archers <color=yellow>({0}/{1})</color>
5829	<color=yellow>[Mission]</color> Defeat Lv. 6 Archers <color=yellow>({0}/{1})</color>
5830	<color=yellow>[Mission]</color> Have <color=yellow>{1}</color> troops (You now have: <color=yellow>{0}</color>)
5831	<color=yellow>[Mission]</color> Summon Specters by defeating mobs like Peasants, Militias, and Archers <color=yellow>({0}/{1})</color>
5832	<color=yellow>[Mission]</color> Summon <color=yellow>{1}</color> Lv. 3 Zombies (You now have: <color=yellow>{0}</color>)
5833	<color=yellow>[Mission]</color> Defeat Lv. 7 Archers <color=yellow>({0}/{1})</color>
5834	<color=yellow>[Mission] </color>Attack other players' cities <color=yellow>({0}/{1})</color>
5835	<color=yellow>[Mission]</color> Summon Specters by defeating mobs like Peasants, Militias, and Archers <color=yellow>({0}/{1})</color>
5836	<color=yellow>[Mission]</color> Have <color=yellow>{1}</color> troops (You now have: <color=yellow>{0}</color>)
5837	<color=yellow>[Mission]</color> Upgrade the building [College] to <color=yellow>Lv. {1}</color> (Current Lv.: <color=yellow>{0}</color>)
5838	<color=yellow>[Mission]</color> Research the <color=yellow>[Deathmarch]</color> line of tech at the College
5839	<color=yellow>[Mission]</color> Defeat Lv. 7 Archers <color=yellow>({0}/{1})</color>
5840	<color=yellow>[Mission]</color> Use Skill Points <color=yellow>({0}/{1})</color>
5841	<color=yellow>[Mission]</color> Defeat Lv. 7 Archers <color=yellow>({0}/{1})</color>
5842	<color=yellow>[Mission]</color> Summon Specters by defeating mobs like Peasants, Militias, and Archers <color=yellow>({0}/{1})</color>
5843	<color=yellow>[Mission]</color> Defeat Lv. 7 Archers <color=yellow>({0}/{1})</color>
5844	<color=yellow>[Mission] </color>Hurry troop summoning by using items <color=yellow>({0}/{1})</color>
5845	<color=yellow>[Mission]</color> Summon <color=yellow>{1}</color> Lv. 3 Zombies (You now have: <color=yellow>{0}</color>)
5846	<color=yellow>[Mission]</color> Have <color=yellow>{1}</color> troops (You now have: <color=yellow>{0}</color>)
5847	<color=yellow>[Mission]</color> Defeat Lv. 7 Archers <color=yellow>({0}/{1})</color>
5848	<color=yellow>[Mission]</color> Upgrade the building [Forlorn Palace] to <color=yellow>Lv. {1}</color> (Current Lv.: <color=yellow>{0}</color>)
5849	<color=yellow>[Mission]</color> Summon <color=yellow>{1}</color> Lv. 3 Undead Knights (You now have: <color=yellow>{0}</color>)
5850	<color=yellow>[Mission]</color> Join an Alliance
5851	<color=yellow>[Mission] Assemble</color> with your Alliance members and attack Void Terrors <color=yellow>({0}/{1})</color>
5852	<color=yellow>[Mission]</color> Summon <color=yellow>{1}</color> Lv. 3 Undead Knights (You now have: <color=yellow>{0}</color>)
5853	<color=yellow>[Mission]</color> Have <color=yellow>{1}</color> troops (You now have: <color=yellow>{0}</color>)
5854	<color=yellow>[Mission]</color> Defeat Lv. 8 Phalanx <color=yellow>({0}/{1})</color>
5855	<color=yellow>[Mission] </color>Hurry troop summoning by using items <color=yellow>({0}/{1})</color>
5856	<color=yellow>[Mission]</color> Defeat Lv. 8 Phalanx <color=yellow>({0}/{1})</color>
5857	<color=yellow>[Mission]</color> Have <color=yellow>{1}</color> troops (You now have: <color=yellow>{0}</color>)
5858	<color=yellow>[Mission]</color> Upgrade the building [Drill Grounds] to <color=yellow>Lv. {1}</color> (Current Lv.: <color=yellow>{0}</color>)
5859	<color=yellow>[Mission]</color> Summon <color=yellow>{1}</color> Lv. 3 Undead Knights (You now have: <color=yellow>{0}</color>)
5860	<color=yellow>[Mission]</color> Defeat Lv. 8 Phalanx <color=yellow>({0}/{1})</color>
5861	<color=yellow>[Mission]</color> Have <color=yellow>{1}</color> troops (You now have: <color=yellow>{0}</color>)
5862	<color=yellow>[Mission]</color> Upgrade the building [Corpse Pit] to <color=yellow>Lv. {1}</color> (Current Lv.: <color=yellow>{0}</color>)
5863	<color=yellow>[Mission]</color> Summon <color=yellow>{1}</color> Lv. 4 Zombies (You now have: <color=yellow>{0}</color>)
5864	<color=yellow>[Mission] </color>Hurry troop summoning by using items <color=yellow>({0}/{1})</color>
5865	<color=yellow>[Mission]</color> Summon <color=yellow>{1}</color> Lv. 4 Skeleton Archers (You now have: <color=yellow>{0}</color>)
5866	<color=yellow>[Mission] </color>Hurry troop summoning by using items <color=yellow>({0}/{1})</color>
5867	<color=yellow>[Mission]</color> Summon <color=yellow>{1}</color> Lv. 4 Undead Knights (You now have: <color=yellow>{0}</color>)
5868	<color=yellow>[Mission] </color>Hurry troop summoning by using items <color=yellow>({0}/{1})</color>
5869	<color=yellow>[Mission]</color> Upgrade the building [Drill Grounds] to <color=yellow>Lv. {1}</color> (Current Lv.: <color=yellow>{0}</color>)
5870	<color=yellow>[Mission]</color> Defeat Lv. 9 Phalanx <color=yellow>({0}/{1})</color>
5871	<color=yellow>[Mission] Assemble</color> with your Alliance members and attack Void Terrors <color=yellow>({0}/{1})</color>
5872	<color=yellow>[Mission]</color> Have <color=yellow>{1}</color> troops (You now have: <color=yellow>{0}</color>)
5873	<color=yellow>[Mission] </color>Attack other players' cities <color=yellow>({0}/{1})</color>
5874	<color=yellow>[Mission] </color>Attack other players' cities <color=yellow>({0}/{1})</color>
5875	<color=yellow>[Mission]</color> Defeat other players' troops <color=yellow>({0}/{1})</color>
5876	<color=yellow>[Mission]</color> Respawn dead troops at the Burial Site <color=yellow>({0}/{1})</color>
5877	<color=yellow>[Mission]</color> Defeat mobs <color=yellow>({0}/{1})</color>
5878	<color=yellow>[Mission] Assemble</color> with your Alliance members and attack Void Terrors <color=yellow>({0}/{1})</color>
5879	<color=yellow>[Mission]</color> Have <color=yellow>{1}</color> troops (You now have: <color=yellow>{0}</color>)
5880	<color=yellow>[Mission]</color> Defeat mobs <color=yellow>({0}/{1})</color>
5881	<color=yellow>[Mission]</color> Defeat other players' troops <color=yellow>({0}/{1})</color>
5882	<color=yellow>[Mission] </color>Attack other players' cities <color=yellow>({0}/{1})</color>
5997	Warlock King's Barrier
5998	Warlock King's Mission
5999	Completed all missions
6000	You've scouted <color=green>{0}</color>
6001	I'm being attacked by <color=green>{0}</color>!
6002	I've attacked <color=green>{0}</color>!
6003	I've invited <color=green>{0}</color> to join the Alliance!
6004	I've kicked <color=green>{0}</color> from the Alliance!
6005	I've promoted <color=green>{0}</color> from R{1} to R{2}!
6006	I've demoted <color=green>{0}</color> from R{1} to R{2}!
6007	Hello, everybody. Let's all be friends! For the Alliance!
6008	I'm leaving the Alliance. So long and thanks for everything!
6009	I've bookmarked the coordinate <color=green>{0}</color>!
6010	We shall <color=red>Assemble</color> and attack <color=green>{0}</color>!
6011	Help! My city is under attack from <color=green>{0}</color>!
6012	I've created an Alliance called <color=green>{0}</color>, come join me!
6013	Come join our new Alliance <color=green>{0}</color>!
6014	<color=green>{0}</color> rolled <color=red>{1}</color>. Highest roll so far: <color=red>{2}</color> (<color=green>{3}</color>); {4} left
6015	You didn't roll the dice. Your lucky star has fallen!
6016	<color=green>{0}</color> is now the Alliance Star and got {1}!
6017	<color=green>{0}</color> has left, so no one gets to be the Alliance Star!
6018	Thank you for your help! Together, we can accomplish anything!
6019	Alliance quest <color=green>{0}</color> has been completed! Enjoy your rewards!
6020	I've attacked {0}!
6021	I've defended against {0}!
6022	I've scouted {0}!
6023	{0} captured a Stronghold!
6051	Maria (NPC)
6052	Frost Glaurung
6053	Score rewards
6054	Phase ranking rewards
6055	Overall ranking rewards
6056	Reward for binding account
6057	Gift code rewards
6058	Lazy Leader
6059	New Leader
6060	King of Rebirth Studio
6061	Your allies successfully repelled the human's attack
6062	Stronghold breached!
6063	Stronghold occupied!
6064	Stronghold lost!
6065	Stronghold protection disappeared!
6066	Here's your Monthly Card purchase rewards, the daily rewards will be sent to you day by day later. 
6067	Here's your Weekly Card purchase rewards, the daily rewards will be sent to you day by day later. 
6068	Alliance Mail
6069	Troops auto-return after collection
6070	Alliance Pack rewards
6071	Arcane Obelisk captured
6072	An Arcane Obelisk is attacking Necroberg
6073	Attacking Necroberg with an Arcane Obelisk
6074	We lost an Arcane Obelisk
6075	Troops have returned from the Arcane Obelisk
6076	Warlock King's Summoning
6077	King's Keep is history
6078	For the Kingdom
6079	Necroberg captured
6080	We lost control of Necroberg
6081	Troops have returned from Necroberg
6082	Necroberg Alliance Ranking reward
6083	Please appoint a Castellan for Necroberg
6084	You're now the Castellan of Necroberg
6085	Got {0}
6086	Capture Reward
6150	We've captured an Arcane Obelisk and will gain 3 pts. every minute. \nThe leader or vice-leader can use it to attack Necroberg. We could even amplify the attack with Power Shards! 
6151	{0} fired {1} at Necroberg! Enemy losses as follow: \n
6152	Necroberg was hit by {1} fired from the Arcane Obelisk at {0}. Our losses are as follow: \n
6153	Our Arcane Obelisk at {0} has been taken by {1}. We've razed all Power Shards and revoked all attack orders before we left. 
6154	The fight for Necroberg is over, and it's now under {0}'s control. All Arcane Obelisk have been sealed and our troops have returned to city. 
6155	The remnant humans have fled to King's Keep (480, 480)! This is the very last bastion they have, and we shall tear it down like every other stronghold before! Forward! 
6156	Even with our horde pressing the siege at King's Keep (480, 480), the vile humans never change -- lust, pride, greed, treachery... It's time for us to deal the final blow!
6157	I've restored the Arcane Obelisks, use them to destroy the troops in the city and your opponents! \n Only the strongest shall control Necroberg, but the top 8 Alliances will also be rewarded. 
6158	Necroberg is now in our hands! We'll now have to score 10,000 points before the others overrun us! For {0}! 
6159	{0} has taken Necroberg from us! We will be back! 
6160	Congrats for taking Necroberg. The Warlock King has setup a barrier to protect it from further attacks, and your troops has been sent back to your city. 
6161	\n {0} did well in the fight for Necroberg. Take these rewards and fight harder next time!
6162	You now control Necroberg! To appoint a Castellan, tap Necroberg -> Title -> Castellan icon -> Appoint. Only members of {0} may be chosen, and will take effect in 30 minutes. If you haven't appointed anyone then, {0}'s leader will become the Castellan. 
6163	You're now the Castellan of Necroberg. You can now rename the region and assign titles to your minions. The name of the region will be recorded in the Immortal Chronicle and can't be changed until the next Castellan takes over. \nNow have fun with your new powers!
6164	Necroberg Castellan {1} gave you a {2} for your valor in battle.
6165	We got tons of resources from capturing {0}. 
6166	You've successfully defended your {1} from {0}
6167	{0} attacked your {1} and you've been defeated
